"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10479556"	"0.80289357"	"4.49e-01"	"0.7915822"	"-6.72561"	"0.126015"	"BC051628"	"cDNA sequence BC051628"
"10338369"	"0.80289357"	"4.49e-01"	"-0.7915794"	"-6.72562"	"-0.307435"	""	""
"10498965"	"0.8029046"	"4.49e-01"	"-0.7915275"	"-6.72566"	"-0.11516"	"Npy2r"	"neuropeptide Y receptor Y2"
"10493979"	"0.80311829"	"4.49e-01"	"-0.7912559"	"-6.72588"	"-0.114105"	"Rptn"	"repetin"
"10584374"	"0.80311829"	"4.49e-01"	"-0.7912031"	"-6.72592"	"-0.1613775"	"Olfr888"	"olfactory receptor 888"
"10342816"	"0.80311829"	"4.49e-01"	"-0.791185"	"-6.72594"	"-0.286585"	""	""
"10483766"	"0.80311829"	"4.49e-01"	"-0.791057"	"-6.72604"	"-0.1978725"	""	""
"10512451"	"0.80311829"	"4.49e-01"	"0.791051"	"-6.72605"	"0.138395"	"Fam214b"	"family with sequence similarity 214, member B"
"10415781"	"0.80311829"	"4.49e-01"	"-0.7909783"	"-6.72611"	"-0.2237225"	""	""
"10384829"	"0.80311829"	"4.49e-01"	"-0.7909391"	"-6.72614"	"-0.09673"	"Rps27a"	"ribosomal protein S27A"
"10522500"	"0.80311829"	"4.49e-01"	"-0.7908979"	"-6.72617"	"-0.1774675"	"Gsx2"	"GS homeobox 2"
"10438527"	"0.80311829"	"4.49e-01"	"-0.7908962"	"-6.72617"	"-0.109905"	"Camk2n2"	"calcium/calmodulin-dependent protein kinase II inhibitor 2"
"10343532"	"0.80311829"	"4.49e-01"	"-0.7908823"	"-6.72618"	"-0.1617525"	""	""
"10341169"	"0.80311829"	"4.49e-01"	"0.7908301"	"-6.72623"	"0.3092775"	""	""
"10502199"	"0.80311829"	"4.49e-01"	"-0.7908058"	"-6.72625"	"-0.115695"	""	""
"10604610"	"0.80311829"	"4.49e-01"	"-0.7907735"	"-6.72627"	"-0.148545"	"Mir351///C430049B03Rik"	"microRNA 351///RIKEN cDNA C430049B03 gene"
"10517924"	"0.80311829"	"4.50e-01"	"-0.7906987"	"-6.72633"	"-0.13311"	"Clcnkb"	"chloride channel, voltage-sensitive Kb"
"10347730"	"0.80311829"	"4.50e-01"	"-0.7906794"	"-6.72635"	"-0.1564225"	""	""
"10419709"	"0.80311829"	"4.50e-01"	"-0.7906136"	"-6.7264"	"-0.11388"	"Olfr1512///Olfr1513"	"olfactory receptor 1512///olfactory receptor 1513"
"10405729"	"0.80311829"	"4.50e-01"	"0.7905857"	"-6.72643"	"0.1242075"	"BC052688///Selk"	"cDNA sequence BC052688///selenoprotein K"
"10555280"	"0.80311829"	"4.50e-01"	"-0.7904919"	"-6.7265"	"-0.100545"	"Chrdl2"	"chordin-like 2"
"10514388"	"0.80311829"	"4.50e-01"	"-0.7904918"	"-6.7265"	"-0.1620175"	""	""
"10340012"	"0.80311829"	"4.50e-01"	"0.790474"	"-6.72652"	"0.47821"	""	""
"10341252"	"0.80311829"	"4.50e-01"	"0.7904564"	"-6.72653"	"0.157385"	""	""
"10339707"	"0.80313067"	"4.50e-01"	"-0.7904032"	"-6.72657"	"-0.1348775"	""	""
"10348927"	"0.80317355"	"4.50e-01"	"-0.7903102"	"-6.72665"	"-0.2523725"	""	""
"10433937"	"0.80317355"	"4.50e-01"	"-0.7901878"	"-6.72675"	"-0.2229625"	""	""
"10604226"	"0.80317355"	"4.50e-01"	"0.7900811"	"-6.72684"	"0.1597675"	"C1galt1c1"	"C1GALT1-specific chaperone 1"
"10342619"	"0.80317355"	"4.50e-01"	"-0.7900448"	"-6.72687"	"-0.285215"	""	""
"10339975"	"0.80317355"	"4.50e-01"	"-0.7900224"	"-6.72689"	"-0.17263"	""	""
"10415353"	"0.80317355"	"4.50e-01"	"-0.7899614"	"-6.72693"	"-0.09859"	"Tssk4"	"testis-specific serine kinase 4"
"10433782"	"0.80317355"	"4.50e-01"	"0.7899125"	"-6.72697"	"0.1006375"	"Efcab1"	"EF hand calcium binding domain 1"
"10342903"	"0.80317355"	"4.50e-01"	"0.7899003"	"-6.72698"	"0.103415"	""	""
"10339099"	"0.80317355"	"4.50e-01"	"-0.7899002"	"-6.72698"	"-0.12813"	""	""
"10362404"	"0.80317355"	"4.50e-01"	"-0.7898889"	"-6.72699"	"-0.15147"	"Trdn"	"triadin"
"10380067"	"0.80317355"	"4.50e-01"	"-0.7898827"	"-6.727"	"-0.1025425"	"Sept4"	"septin 4"
"10340122"	"0.80317355"	"4.50e-01"	"-0.7897776"	"-6.72708"	"-0.5542175"	""	""
"10356406"	"0.80317355"	"4.50e-01"	"0.7897751"	"-6.72709"	"0.1364525"	"Ngef"	"neuronal guanine nucleotide exchange factor"
"10452571"	"0.80317355"	"4.50e-01"	"-0.789762"	"-6.7271"	"-0.09244"	"Ptprm"	"protein tyrosine phosphatase, receptor type, M"
"10419162"	"0.80317355"	"4.50e-01"	"0.7897484"	"-6.72711"	"0.133145"	"1700024B05Rik///1700049E17Rik2///Gm8267///1700049E17Rik1///4930503E14Rik"	"RIKEN cDNA 1700024B05 gene///tandem duplication of RIKEN cDNA 1700049E17 gene, gene 2///predicted gene 8267///RIKEN cDNA 1700049E17 gene, gene 1///RIKEN cDNA 4930503E14 gene"
"10579125"	"0.80317355"	"4.50e-01"	"0.7897086"	"-6.72714"	"0.11905"	"Gatad2a"	"GATA zinc finger domain containing 2A"
"10341284"	"0.80317689"	"4.50e-01"	"-0.7895658"	"-6.72726"	"-0.1865325"	""	""
"10340780"	"0.80317689"	"4.50e-01"	"0.7895394"	"-6.72728"	"0.22295"	""	""
"10353684"	"0.80317689"	"4.50e-01"	"0.7895198"	"-6.72729"	"0.1075725"	""	""
"10339062"	"0.80317689"	"4.50e-01"	"0.789478"	"-6.72733"	"0.6107225"	""	""
"10377055"	"0.80317689"	"4.50e-01"	"-0.7893883"	"-6.7274"	"-0.1067725"	"Myh2"	"myosin, heavy polypeptide 2, skeletal muscle, adult"
"10581523"	"0.80317689"	"4.50e-01"	"-0.7892506"	"-6.72751"	"-0.1752425"	"Terf2"	"telomeric repeat binding factor 2"
"10432756"	"0.80317689"	"4.50e-01"	"-0.7892362"	"-6.72753"	"-0.099755"	"Gm5414"	"predicted gene 5414"
"10342826"	"0.80317689"	"4.50e-01"	"-0.7892191"	"-6.72754"	"-0.3188525"	""	""
"10583080"	"0.80317689"	"4.50e-01"	"-0.7892012"	"-6.72755"	"-0.110515"	"Mmp1a"	"matrix metallopeptidase 1a (interstitial collagenase)"
"10341762"	"0.80317689"	"4.50e-01"	"-0.7891933"	"-6.72756"	"-0.43467"	""	""
"10343449"	"0.80317689"	"4.50e-01"	"0.7891911"	"-6.72756"	"0.160945"	""	""
"10341302"	"0.80317689"	"4.50e-01"	"-0.7891064"	"-6.72763"	"-0.09611"	""	""
"10508709"	"0.80317689"	"4.50e-01"	"0.7890756"	"-6.72766"	"0.15731"	"Gm10300"	"predicted gene 10300"
"10343383"	"0.80317689"	"4.50e-01"	"-0.7890566"	"-6.72767"	"-0.2967825"	""	""
"10567095"	"0.80317689"	"4.50e-01"	"-0.7890347"	"-6.72769"	"-0.10333"	"Calca"	"calcitonin/calcitonin-related polypeptide, alpha"
"10338851"	"0.80317689"	"4.50e-01"	"-0.7890325"	"-6.72769"	"-0.2364275"	""	""
"10607752"	"0.80317689"	"4.50e-01"	"0.7890017"	"-6.72772"	"0.093325"	"Bmx"	"BMX non-receptor tyrosine kinase"
"10364102"	"0.80317689"	"4.51e-01"	"-0.7889594"	"-6.72775"	"-0.0854625"	"Chchd10"	"coiled-coil-helix-coiled-coil-helix domain containing 10"
"10488437"	"0.80317689"	"4.51e-01"	"-0.7889322"	"-6.72777"	"-0.1156925"	"C530025M09Rik"	"RIKEN cDNA C530025M09 gene"
"10589632"	"0.80321433"	"4.51e-01"	"-0.7888537"	"-6.72784"	"-0.1065225"	"Prss45"	"protease, serine 45"
"10339680"	"0.80327702"	"4.51e-01"	"-0.7887296"	"-6.72794"	"-0.10481"	""	""
"10440120"	"0.80327702"	"4.51e-01"	"-0.7887091"	"-6.72795"	"-0.131535"	"Gm813"	"predicted gene 813"
"10354207"	"0.80337945"	"4.51e-01"	"-0.7885577"	"-6.72808"	"-0.16561"	"Creg2"	"cellular repressor of E1A-stimulated genes 2"
"10478495"	"0.80337945"	"4.51e-01"	"-0.7884883"	"-6.72813"	"-0.115805"	"Dbndd2"	"dysbindin (dystrobrevin binding protein 1) domain containing 2"
"10582260"	"0.80337945"	"4.51e-01"	"-0.7884666"	"-6.72815"	"-0.206765"	""	""
"10549079"	"0.80337945"	"4.51e-01"	"0.788443"	"-6.72817"	"0.1103075"	"Gys2"	"glycogen synthase 2"
"10424381"	"0.80358469"	"4.51e-01"	"-0.7881764"	"-6.72839"	"-0.145275"	""	""
"10373622"	"0.80358469"	"4.51e-01"	"0.7881262"	"-6.72843"	"0.1425"	"Olfr772///Olfr773"	"olfactory receptor 772///olfactory receptor 773"
"10367495"	"0.80358469"	"4.51e-01"	"0.7880972"	"-6.72845"	"0.1036675"	"Olfr786"	"olfactory receptor 786"
"10584803"	"0.80358469"	"4.51e-01"	"0.788073"	"-6.72847"	"0.14308"	"Ift46"	"intraflagellar transport 46"
"10338560"	"0.80373784"	"4.51e-01"	"0.7878777"	"-6.72863"	"0.2484075"	""	""
"10602977"	"0.80392697"	"4.51e-01"	"-0.7876461"	"-6.72882"	"-0.200135"	"Scml2"	"sex comb on midleg-like 2 (Drosophila)"
"10356484"	"0.80403316"	"4.51e-01"	"-0.7874983"	"-6.72894"	"-0.11375"	"Gbx2"	"gastrulation brain homeobox 2"
"10448204"	"0.80405343"	"4.51e-01"	"-0.7874371"	"-6.72899"	"-0.15308"	""	""
"10582477"	"0.80406679"	"4.51e-01"	"-0.787383"	"-6.72903"	"-0.125015"	"Spata2l"	"spermatogenesis associated 2-like"
"10579776"	"0.80414916"	"4.51e-01"	"0.7872444"	"-6.72914"	"0.15728"	"Arhgap10"	"Rho GTPase activating protein 10"
"10432150"	"0.80414916"	"4.51e-01"	"-0.7871779"	"-6.7292"	"-0.1259225"	"Olfr257///Olfr285"	"olfactory receptor 257///olfactory receptor 285"
"10363486"	"0.80414916"	"4.51e-01"	"-0.7871778"	"-6.7292"	"-0.1544775"	"Lrrc20"	"leucine rich repeat containing 20"
"10342833"	"0.80420513"	"4.52e-01"	"-0.787029"	"-6.72932"	"-0.61372"	""	""
"10559513"	"0.80420513"	"4.52e-01"	"0.7870224"	"-6.72932"	"0.121355"	"Cab39"	"calcium binding protein 39"
"10572345"	"0.80420513"	"4.52e-01"	"-0.7869673"	"-6.72937"	"-0.102625"	"Homer3"	"homer scaffolding protein 3"
"10350681"	"0.80420513"	"4.52e-01"	"-0.7869481"	"-6.72939"	"-0.12506"	"Apobec4"	"apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 4 (putative)"
"10555811"	"0.80420513"	"4.52e-01"	"-0.7869164"	"-6.72941"	"-0.17539"	"Olfr628"	"olfactory receptor 628"
"10375027"	"0.80420513"	"4.52e-01"	"0.7868774"	"-6.72944"	"0.2152575"	""	""
"10570668"	"0.80428406"	"4.52e-01"	"0.786757"	"-6.72954"	"0.10783"	"Defa33///Defa2///Defa32///Defa30///Defa-ps1///Gm7861///Gm7849///Gm14851///Defa26///Defa24///Defa23///Defa20///Defa17///Defa6///Defa4///Defa3///Defa31///Defa-rs2///Defa29///Defa1"	"defensin, alpha, 33///defensin, alpha, 2///defensin, alpha, 32///defensin, alpha, 30///defensin, alpha, pseudogene 1///predicted gene 7861///predicted gene 7849///predicted gene 14851///defensin, alpha, 26///defensin, alpha, 24///defensin, alpha, 23///defensin, alpha, 20///defensin, alpha, 17///defensin, alpha, 6///defensin, alpha, 4///defensin, alpha, 3///defensin, alpha, 31///defensin, alpha, related sequence 2///defensin, alpha, 29///defensin, alpha 1"
"10561343"	"0.80436222"	"4.52e-01"	"0.7866375"	"-6.72964"	"0.250005"	"Gm10651///Josd1"	"predicted pseudogene 10651///Josephin domain containing 1"
"10357946"	"0.80450376"	"4.52e-01"	"-0.786454"	"-6.72979"	"-0.2595575"	"Ppp1r12b"	"protein phosphatase 1, regulatory (inhibitor) subunit 12B"
"10460573"	"0.80451078"	"4.52e-01"	"0.7863896"	"-6.72984"	"0.1969225"	"Eif1ad"	"eukaryotic translation initiation factor 1A domain containing"
"10398430"	"0.80451078"	"4.52e-01"	"0.7863656"	"-6.72986"	"0.1029975"	"Mir496a"	"microRNA 496a"
"10566292"	"0.80452824"	"4.52e-01"	"-0.7863073"	"-6.72991"	"-0.15976"	"Olfr639"	"olfactory receptor 639"
"10498155"	"0.80472146"	"4.52e-01"	"0.7860439"	"-6.73012"	"0.473835"	"Rps14"	"ribosomal protein S14"
"10344350"	"0.80472146"	"4.52e-01"	"0.786031"	"-6.73013"	"0.2145775"	""	""
"10379878"	"0.80476228"	"4.52e-01"	"-0.785885"	"-6.73025"	"-0.1053125"	""	""
"10494972"	"0.80476228"	"4.52e-01"	"0.7858664"	"-6.73026"	"0.1277575"	"Bcl2l15"	"BCLl2-like 15"
"10472970"	"0.80476228"	"4.52e-01"	"0.7858188"	"-6.7303"	"0.12709"	"Hoxd4"	"homeobox D4"
"10594752"	"0.80476228"	"4.52e-01"	"-0.7858057"	"-6.73031"	"-0.08934"	"Gm5766///Rpl7a"	"ribosomal protein L7a pseudogene///ribosomal protein L7A"
"10476093"	"0.80476228"	"4.52e-01"	"-0.7857473"	"-6.73036"	"-0.227365"	"Nop56"	"NOP56 ribonucleoprotein"
"10589407"	"0.80476228"	"4.52e-01"	"0.7857459"	"-6.73036"	"0.0867725"	"Spink8"	"serine peptidase inhibitor, Kazal type 8"
"10583459"	"0.80483066"	"4.52e-01"	"-0.7856193"	"-6.73046"	"-0.1184325"	"Fbxl12os"	"F-box and leucine-rich repeat protein 12, opposite strand"
"10556125"	"0.80483066"	"4.52e-01"	"0.7855956"	"-6.73048"	"0.1209775"	""	""
"10507804"	"0.80492662"	"4.52e-01"	"-0.7854581"	"-6.73059"	"-0.1382975"	"Trit1"	"tRNA isopentenyltransferase 1"
"10461668"	"0.80493256"	"4.52e-01"	"0.7854114"	"-6.73063"	"0.0954225"	"Olfr1420"	"olfactory receptor 1420"
"10583697"	"0.80522204"	"4.53e-01"	"-0.7850494"	"-6.73093"	"-0.1511225"	"Smarca4"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"10464313"	"0.80522204"	"4.53e-01"	"0.785023"	"-6.73095"	"0.1068425"	"Pnliprp1"	"pancreatic lipase related protein 1"
"10521467"	"0.80522204"	"4.53e-01"	"-0.7849974"	"-6.73097"	"-0.106135"	"Ccdc96"	"coiled-coil domain containing 96"
"10438328"	"0.80532273"	"4.53e-01"	"-0.7848459"	"-6.73109"	"-0.1166875"	"Tango2"	"transport and golgi organization 2"
"10513103"	"0.80532273"	"4.53e-01"	"0.7848145"	"-6.73112"	"0.1229175"	"Frrs1l"	"ferric-chelate reductase 1 like"
"10344301"	"0.8053305"	"4.53e-01"	"0.7846836"	"-6.73122"	"0.2342775"	""	""
"10531051"	"0.8053305"	"4.53e-01"	"-0.784666"	"-6.73124"	"-0.16652"	"Ugt2b36"	"UDP glucuronosyltransferase 2 family, polypeptide B36"
"10604589"	"0.8053305"	"4.53e-01"	"0.7846532"	"-6.73125"	"0.1042225"	"Mir92-2"	"microRNA 92-2"
"10344180"	"0.8053305"	"4.53e-01"	"-0.784606"	"-6.73128"	"-0.2209375"	""	""
"10590191"	"0.8053305"	"4.53e-01"	"0.7846035"	"-6.73129"	"0.10758"	"Wdr48"	"WD repeat domain 48"
"10394238"	"0.8053453"	"4.53e-01"	"0.7845479"	"-6.73133"	"0.103915"	""	""
"10480360"	"0.80536405"	"4.53e-01"	"-0.7844631"	"-6.7314"	"-0.0973125"	"4921504E06Rik"	"RIKEN cDNA 4921504E06 gene"
"10508247"	"0.80536405"	"4.53e-01"	"-0.7844477"	"-6.73141"	"-0.1435575"	""	""
"10522554"	"0.80543859"	"4.53e-01"	"0.7842781"	"-6.73155"	"0.093655"	"Gm3286///Gm16513///Gm3139///Gm3106///E330014E10Rik///Gm16367///D5Ertd577e"	"predicted gene 3286///predicted gene, Gm16513///predicted gene 3139///predicted gene 3106///RIKEN cDNA E330014E10 gene///predicted gene 16367///DNA segment, Chr 5, ERATO Doi 577, expressed"
"10522569"	"0.80543859"	"4.53e-01"	"0.7842781"	"-6.73155"	"0.093655"	"Gm3286///Gm16513///Gm3139///Gm3106///E330014E10Rik///Gm16367///D5Ertd577e"	"predicted gene 3286///predicted gene, Gm16513///predicted gene 3139///predicted gene 3106///RIKEN cDNA E330014E10 gene///predicted gene 16367///DNA segment, Chr 5, ERATO Doi 577, expressed"
"10562394"	"0.80543859"	"4.53e-01"	"0.7842506"	"-6.73157"	"0.12786"	""	""
"10365987"	"0.8055338"	"4.53e-01"	"-0.7840447"	"-6.73174"	"-0.20529"	"Kera"	"keratocan"
"10488929"	"0.8055338"	"4.53e-01"	"0.7840086"	"-6.73177"	"0.217455"	"Eif6"	"eukaryotic translation initiation factor 6"
"10436727"	"0.8055338"	"4.53e-01"	"-0.7839991"	"-6.73178"	"-0.0877125"	"Map3k7cl"	"Map3k7 C-terminal like"
"10342805"	"0.8055338"	"4.53e-01"	"-0.783992"	"-6.73178"	"-0.1723275"	""	""
"10341347"	"0.80575236"	"4.53e-01"	"0.7837214"	"-6.732"	"0.2237275"	""	""
"10338293"	"0.80575236"	"4.53e-01"	"-0.7836902"	"-6.73203"	"-0.44761"	""	""
"10342877"	"0.80575458"	"4.53e-01"	"-0.7836372"	"-6.73207"	"-0.4049575"	""	""
"10394068"	"0.80575458"	"4.53e-01"	"0.7835859"	"-6.73211"	"0.16246"	"Sectm1a"	"secreted and transmembrane 1A"
"10585301"	"0.80575458"	"4.54e-01"	"-0.7835494"	"-6.73214"	"-0.11243"	"Rdx"	"radixin"
"10416850"	"0.80575458"	"4.54e-01"	"-0.7834855"	"-6.73219"	"-0.0945325"	"Scel"	"sciellin"
"10407049"	"0.80575458"	"4.54e-01"	"-0.7834485"	"-6.73222"	"-0.1343075"	"3830408C21Rik"	"RIKEN cDNA 3830408C21 gene"
"10441642"	"0.80575458"	"4.54e-01"	"-0.7834059"	"-6.73226"	"-0.1908575"	""	""
"10339948"	"0.80575458"	"4.54e-01"	"-0.7833561"	"-6.7323"	"-0.58233"	""	""
"10527306"	"0.80575458"	"4.54e-01"	"-0.7833007"	"-6.73234"	"-0.218485"	"Lmtk2"	"lemur tyrosine kinase 2"
"10416927"	"0.80575458"	"4.54e-01"	"-0.7832989"	"-6.73234"	"-0.1072375"	""	""
"10586812"	"0.80575458"	"4.54e-01"	"-0.7832818"	"-6.73236"	"-0.09904"	""	""
"10544936"	"0.80577874"	"4.54e-01"	"0.7832168"	"-6.73241"	"0.11238"	"Neurod6"	"neurogenic differentiation 6"
"10577434"	"0.80578499"	"4.54e-01"	"-0.7831431"	"-6.73247"	"-0.1099075"	"Defa30///Gm7861///Gm7849///Gm14851///Defa23///AY761184///Defa4///Defa29"	"defensin, alpha, 30///predicted gene 7861///predicted gene 7849///predicted gene 14851///defensin, alpha, 23///cDNA sequence AY761184///defensin, alpha, 4///defensin, alpha, 29"
"10438733"	"0.80578499"	"4.54e-01"	"-0.7831292"	"-6.73248"	"-0.097655"	"Rtp2"	"receptor transporter protein 2"
"10549938"	"0.80578677"	"4.54e-01"	"0.7830625"	"-6.73253"	"0.1096175"	"Vmn2r51///Vmn2r36///Vmn2r34///Vmn2r28///Vmn2r48///Vmn2r35///Vmn2r33///Vmn2r52///Vmn2r43///Vmn2r29///Vmn2r32///Vmn2r42///Vmn2r30///Vmn2r37"	"vomeronasal 2, receptor 51///vomeronasal 2, receptor 36///vomeronasal 2, receptor 34///vomeronasal 2, receptor 28///vomeronasal 2, receptor 48///vomeronasal 2, receptor 35///vomeronasal 2, receptor 33///vomeronasal 2, receptor 52///vomeronasal 2, receptor 43///vomeronasal 2, receptor 29///vomeronasal 2, receptor 32///vomeronasal 2, receptor 42///vomeronasal 2, receptor 30///vomeronasal 2, receptor 37"
"10342125"	"0.80578677"	"4.54e-01"	"-0.7830221"	"-6.73257"	"-0.533"	""	""
"10474499"	"0.80578677"	"4.54e-01"	"0.7829927"	"-6.73259"	"0.1387575"	"Olfr1288"	"olfactory receptor 1288"
"10340406"	"0.80578677"	"4.54e-01"	"0.782965"	"-6.73261"	"0.376045"	""	""
"10432566"	"0.80579856"	"4.54e-01"	"-0.7828853"	"-6.73268"	"-0.1050775"	"Fam186a"	"family with sequence similarity 186, member A"
"10457048"	"0.80579856"	"4.54e-01"	"0.7828683"	"-6.73269"	"0.105175"	"Gm10523"	"predicted gene 10523"
"10401335"	"0.80579856"	"4.54e-01"	"-0.7828167"	"-6.73273"	"-0.1255"	"Med6"	"mediator complex subunit 6"
"10573461"	"0.80579856"	"4.54e-01"	"-0.7827907"	"-6.73275"	"-0.1033875"	"Dnase2a"	"deoxyribonuclease II alpha"
"10343878"	"0.80588546"	"4.54e-01"	"-0.7826624"	"-6.73286"	"-0.230035"	""	""
"10458293"	"0.80597853"	"4.54e-01"	"-0.782502"	"-6.73299"	"-0.1834025"	"Dnajc18"	"DnaJ heat shock protein family (Hsp40) member C18"
"10370089"	"0.80597853"	"4.54e-01"	"0.7824873"	"-6.733"	"0.10033"	"Dip2a"	"disco interacting protein 2 homolog A"
"10516303"	"0.8061229"	"4.54e-01"	"-0.7822953"	"-6.73315"	"-0.3985325"	""	""
"10572786"	"0.8061229"	"4.54e-01"	"0.7822591"	"-6.73318"	"0.1955"	"Ap1m1"	"adaptor-related protein complex AP-1, mu subunit 1"
"10526961"	"0.8061229"	"4.54e-01"	"0.7822198"	"-6.73321"	"0.1163025"	"Mafk"	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)"
"10372766"	"0.80619373"	"4.54e-01"	"0.7821077"	"-6.7333"	"0.1401175"	"Helb"	"helicase (DNA) B"
"10342847"	"0.80619574"	"4.54e-01"	"-0.7820601"	"-6.73334"	"-0.260725"	""	""
"10571829"	"0.80619574"	"4.54e-01"	"0.7820245"	"-6.73337"	"0.09649"	"Glra3"	"glycine receptor, alpha 3 subunit"
"10344224"	"0.80622865"	"4.54e-01"	"0.7819359"	"-6.73344"	"0.172095"	""	""
"10450858"	"0.80622865"	"4.54e-01"	"-0.7819018"	"-6.73347"	"-0.1777325"	"Olfr93"	"olfactory receptor 93"
"10485261"	"0.80622865"	"4.54e-01"	"-0.7818695"	"-6.7335"	"-0.1048225"	"Accsl"	"1-aminocyclopropane-1-carboxylate synthase (non-functional)-like"
"10380226"	"0.80623541"	"4.54e-01"	"-0.7817857"	"-6.73356"	"-0.1374375"	"Cuedc1"	"CUE domain containing 1"
"10608724"	"0.80623541"	"4.55e-01"	"0.7817258"	"-6.73361"	"0.0901725"	""	""
"10344461"	"0.80623541"	"4.55e-01"	"-0.7816741"	"-6.73365"	"-0.2336"	""	""
"10357043"	"0.80623541"	"4.55e-01"	"-0.7816426"	"-6.73368"	"-0.1402375"	"Bcl2"	"B cell leukemia/lymphoma 2"
"10520154"	"0.80623541"	"4.55e-01"	"0.7816371"	"-6.73368"	"0.0996925"	"Abcb8"	"ATP-binding cassette, sub-family B (MDR/TAP), member 8"
"10587231"	"0.80623541"	"4.55e-01"	"-0.781613"	"-6.7337"	"-0.1341975"	"Bmp5"	"bone morphogenetic protein 5"
"10398455"	"0.80623541"	"4.55e-01"	"-0.7815786"	"-6.73373"	"-0.150245"	"Ppp2r5c"	"protein phosphatase 2, regulatory subunit B', gamma"
"10339476"	"0.80625456"	"4.55e-01"	"0.7814628"	"-6.73383"	"0.3675675"	""	""
"10386965"	"0.80625456"	"4.55e-01"	"-0.7814568"	"-6.73383"	"-0.1089775"	"Arhgap44"	"Rho GTPase activating protein 44"
"10454771"	"0.80625456"	"4.55e-01"	"0.7814375"	"-6.73385"	"0.090405"	"Reep2"	"receptor accessory protein 2"
"10340391"	"0.8062978"	"4.55e-01"	"-0.781351"	"-6.73392"	"-0.449145"	""	""
"10467744"	"0.8062978"	"4.55e-01"	"0.7813127"	"-6.73395"	"0.129455"	"Sfrp5"	"secreted frizzled-related sequence protein 5"
"10573626"	"0.80630383"	"4.55e-01"	"-0.7812255"	"-6.73402"	"-0.115805"	"Gpt2"	"glutamic pyruvate transaminase (alanine aminotransferase) 2"
"10413152"	"0.80630383"	"4.55e-01"	"0.7812255"	"-6.73402"	"0.09116"	"1700112E06Rik"	"RIKEN cDNA 1700112E06 gene"
"10604199"	"0.80636883"	"4.55e-01"	"-0.7809804"	"-6.73421"	"-0.0922675"	"Cul4b"	"cullin 4B"
"10547858"	"0.80636883"	"4.55e-01"	"0.7809469"	"-6.73424"	"0.0980825"	"Gnb3"	"guanine nucleotide binding protein (G protein), beta 3"
"10362729"	"0.80636883"	"4.55e-01"	"-0.7809096"	"-6.73427"	"-0.1414625"	"Ak9"	"adenylate kinase 9"
"10370508"	"0.80636883"	"4.55e-01"	"-0.7808025"	"-6.73436"	"-0.1044575"	"Gm9978"	"predicted gene 9978"
"10560021"	"0.80636883"	"4.55e-01"	"0.7806884"	"-6.73445"	"0.0963675"	"Vmn1r84"	"vomeronasal 1 receptor 84"
"10581505"	"0.80636883"	"4.55e-01"	"0.7806642"	"-6.73447"	"0.3852325"	"Rpl10"	"ribosomal protein L10"
"10343467"	"0.80636883"	"4.55e-01"	"0.7806066"	"-6.73452"	"0.2762825"	""	""
"10566595"	"0.80636883"	"4.55e-01"	"-0.7806059"	"-6.73452"	"-0.07893"	"Olfr697"	"olfactory receptor 697"
"10542376"	"0.80636883"	"4.55e-01"	"0.7805632"	"-6.73455"	"0.08109"	"Dnaaf2///Rpl36al"	"dynein, axonemal assembly factor 2///ribosomal protein L36A-like"
"10604175"	"0.80636883"	"4.55e-01"	"-0.780539"	"-6.73457"	"-0.1351525"	"Tmem255a"	"transmembrane protein 255A"
"10570837"	"0.80636883"	"4.55e-01"	"0.7805224"	"-6.73458"	"0.0943875"	"Slc20a2"	"solute carrier family 20, member 2"
"10504123"	"0.80636883"	"4.55e-01"	"-0.7804793"	"-6.73462"	"-0.1265525"	"Gm17167///Gm21158///Gm3893///Gm7819///Gm10590///Gm5859///4933409K07Rik"	"predicted gene 17167///predicted gene, 21158///predicted gene 3893///predicted gene 7819///predicted gene 10590///predicted pseudogene 5859///RIKEN cDNA 4933409K07 gene"
"10504125"	"0.80636883"	"4.55e-01"	"-0.7804793"	"-6.73462"	"-0.1265525"	"Gm17167///Gm21158///Gm3893///Gm7819///Gm10590///Gm5859///4933409K07Rik"	"predicted gene 17167///predicted gene, 21158///predicted gene 3893///predicted gene 7819///predicted gene 10590///predicted pseudogene 5859///RIKEN cDNA 4933409K07 gene"
"10547009"	"0.80636883"	"4.55e-01"	"0.7804148"	"-6.73467"	"0.3465625"	"Vgll4"	"vestigial like family member 4"
"10536083"	"0.80636883"	"4.55e-01"	"0.780413"	"-6.73467"	"0.1173675"	"Vmn2r60///Vmn2r61///Vmn2r-ps60///Vmn2r59///Vmn2r58///Vmn2r-ps57///Vmn2r-ps54"	"vomeronasal 2, receptor 60///vomeronasal 2, receptor 61///vomeronasal 2, receptor, pseudogene 60///vomeronasal 2, receptor 59///vomeronasal 2, receptor 58///vomeronasal 2, receptor, pseudogene 57///vomeronasal 2, receptor, pseudogene 54"
